spectral_centroid,spectral_bandwidth, spectral_contrast,spectral_rolloff,class
2506.1897059431367,2464.853522044659,19.22323247367076,5233.230919471154,hiphop
2426.7600853333806,2484.4098764637884,19.195411260231968,5161.840069110577,hiphop
2479.072376087376,2366.870523775385,19.453918891426724,4976.737342247596,hiphop
2738.1969050296098,2963.035149904473,17.13013323165785,6246.119666466346,hiphop
1935.1034939421866,2614.975808397995,17.21673862867075,4490.169771634615,hiphop
1925.616000207847,2489.3200780669904,18.05072655175192,4434.76318359375,hiphop
2933.189272711388,3026.9633397176563,16.957644569171148,6561.746732271635,hiphop
2374.1017667980836,2846.8356972825204,16.47817590703177,5610.807354266827,hiphop
2413.7832908495348,2844.933184044225,16.741235927788914,5667.5390625,hiphop
3123.113570916178,3097.6604476759057,17.80925213133541,6852.610614483173,hiphop
2787.6926215373446,2922.246514551448,19.01645447276666,6003.042931189904,hiphop
3089.0815485578155,3030.7035596215624,18.25739407053824,6543.526329627404,hiphop
2616.2424238029234,2980.57320520556,18.326365600241104,6136.962890625,hiphop
3088.82079672845,3243.720178621909,17.78470435925566,7075.644906850962,hiphop
3015.516184850562,3207.0816938171492,18.650741293079868,6968.972731370192,hiphop
3110.1383580348493,3188.277603607537,18.445456217984553,6976.095252403846,hiphop
3061.12653684281,3234.6322313123665,18.23644621349665,6980.9816331129805,hiphop
3475.22253610722,3260.8992035867327,17.12075114002615,7549.375375600962,hiphop
3449.2784334487183,3276.3466128847726,16.90246820146637,7390.1124924879805,hiphop
2717.831248734323,3163.0038069724815,17.32693794618873,6502.530423677885,hiphop
2863.447785043951,3223.7865530805825,17.324402686809304,6898.0788010817305,hiphop
3248.665283997081,3275.5112542573484,17.46101280455427,7253.45947265625,hiphop
2759.8241986732846,3122.5508137401944,17.151223973806136,6381.199106069712,hiphop
3090.052838326563,3228.282121377683,17.38960716267102,7268.035794771635,hiphop
3262.34191202828,3307.89878327449,17.252237200559637,7600.558143028846,hiphop
3132.2458884735984,3284.5017696257346,17.47121121134788,7437.4855393629805,hiphop
3334.6200271550215,3345.785227002129,17.163536735428583,7746.4870042067305,hiphop
3443.3244276988894,3375.204706418828,17.099352824068173,7894.072265625,hiphop
3438.5362883666457,3334.4177060478196,17.526262518539692,7730.668381911058,hiphop
3330.0896842296,3312.967053949682,18.081555045411577,7623.664926382212,hiphop
3105.513357069287,3313.600326848031,17.450324210660664,7521.382211538462,hiphop
3306.9135054807516,3360.6963061233214,17.253279362598075,7736.382962740385,hiphop
3112.298261963012,3335.1872540929717,17.06744465602559,7544.737454927885,hiphop
1856.7460639419835,2125.203474446101,19.50496205563735,3821.5638146033652,hiphop
1667.7417852586436,1987.2642269084408,20.706059970898977,3408.291954627404,hiphop
1711.185724863234,2030.5248721446037,19.434188480321367,3494.0106670673076,hiphop
1737.4214491644875,2091.096506294918,20.472049165836026,3624.700646033654,hiphop
1707.9604308815412,2020.1333312284444,19.774654248095594,3414.2549954927886,hiphop
1634.431912408398,1970.328232505235,20.05945836994589,3323.732722355769,hiphop
1625.290986135274,1973.2754371350832,19.706303874114152,3270.6450946514424,hiphop
1695.5908860139007,2053.6037665418385,20.107229506855884,3497.4891075721152,hiphop
1634.9386321016557,2050.5416335606624,19.20046388346508,3415.6629356971152,hiphop
2069.2262672940196,2263.56932348533,18.229768123028947,4248.5009765625,hiphop
2368.6363935662757,2518.9936525228873,17.65869588982499,5238.117300180288,hiphop
2298.5959504405537,2494.1248783966203,17.662460435980208,5126.558743990385,hiphop
2425.711523121247,2532.3077199147333,17.65769218233896,5309.01123046875,hiphop
2373.4686773728504,2522.835772964329,17.80895846316201,5223.044057992788,hiphop
2440.5589427070827,2575.69795829386,17.729655392157184,5405.248084435096,hiphop
2281.8049873070413,2430.626288725689,18.362587570112144,4948.330078125,hiphop
2333.531196287194,2473.199096843171,17.54281736741472,5100.884540264423,hiphop
2429.639560456858,2545.6471744991295,17.740418407504993,5304.042029747596,hiphop
2388.6264232223402,2505.1812022446466,17.778830937816135,5216.832557091346,hiphop
2183.303977425033,2368.6830450302123,18.430763347982683,4846.295823317308,hiphop
1800.647452954611,2236.7785255149865,17.2931326613921,3867.777381310096,hiphop
1543.3514611624876,2127.7045456590076,18.12775909184388,3246.544471153846,hiphop
1871.6948575620916,2275.465100526708,17.32510054378907,3979.998497596154,hiphop
1821.9591143112689,2296.3317490605614,16.735033317014356,3966.9129356971152,hiphop
1820.3738232685898,2282.3246564960796,17.602971746308715,3966.747295673077,hiphop
2051.6113423888373,2398.5271101989756,16.906793962782494,4386.810396634615,hiphop
1788.910859125808,2279.790674522887,17.31082127167057,3842.0203575721152,hiphop
1932.029675139961,2325.3332588112594,17.02952538895136,4115.409217247596,hiphop
1751.728474255855,2315.1101263710243,17.095861517770285,3826.781475360577,hiphop
1754.8072743823245,2289.7788577507285,17.29905101876712,3786.4481295072114,hiphop
2470.6842824532587,2402.464770325371,17.04069756752438,5015.414287860577,hiphop
2695.0104495496425,2406.319511845716,16.013598857909358,5218.074857271635,hiphop
2771.697210915365,2428.3355117775964,16.67327997230003,5295.180288461538,hiphop
2450.5039201029017,2363.868193886809,17.20382621739279,4968.620981069712,hiphop
2464.346188532522,2350.411124165847,17.005616935633757,4936.818096454327,hiphop
2660.2130342706814,2398.626426049441,16.53755188980997,5178.321251502404,hiphop
2625.600079203706,2376.9490281889825,16.928526215695047,5109.415001502404,hiphop
2614.2800975582268,2412.0598570989187,16.392050710169578,5175.50537109375,hiphop
3105.439176389288,2538.901311746554,16.296887430235348,5794.253680889423,hiphop
2917.8435857479685,2475.1231812061437,16.612347575520445,5418.085186298077,hiphop
1783.4276301166178,2226.5506384913506,17.18648581990289,3907.282527043269,hiphop
2400.3928901762515,2504.6482958579586,17.524816914271494,5095.418419471154,hiphop
2541.1819448523097,2659.7850584020675,16.889334542397457,5379.159780649038,hiphop
1804.7134231597272,2087.279009540226,17.56764910849463,3722.345440204327,hiphop
1795.1149536410876,2233.856047359312,17.697186350683626,3948.9409930889424,hiphop
2031.6785611929695,2395.9043421317865,17.34045278943074,4448.262845552885,hiphop
1836.8850642985356,2214.834012194677,17.66845537437791,4047.248347355769,hiphop
1845.0576662758342,2207.9061182734695,17.320192308111192,3996.8109600360576,hiphop
1774.2329371459482,2213.0752690888717,17.766228990793717,3934.6131310096152,hiphop
1674.4013588596674,2128.233354926344,17.760677101314855,3697.913536658654,hiphop
1645.5543499882685,2040.5697696214281,17.885647402789,3569.12841796875,hiphop
1616.7934738318481,2068.0888837037583,17.7764668767754,3617.992225060096,hiphop
1581.2446723633366,2079.9303488949145,17.539675811170028,3588.177020733173,hiphop
1673.7563641449658,2127.160048769685,17.356320746157632,3775.515887920673,hiphop
1851.4989080426421,2049.9136866761346,17.23757199685549,3791.251690204327,hiphop
1727.270526141029,2115.5830350314195,18.409693523827805,3838.0449969951924,hiphop
1728.345733968092,2073.2694852326927,18.08380466506133,3694.352276141827,hiphop
2043.4494974137592,2074.5393755337013,18.352792143983066,4071.183330829327,hiphop
1672.6630722992493,1958.4562743219658,18.42143471255566,3496.660907451923,hiphop
1628.5666732278532,1956.4990615920212,18.857008573130905,3425.270057091346,hiphop
1751.8333843728458,2094.945796698384,19.47128784032154,3575.0086388221152,hiphop
1735.090788448525,2278.0837750330306,18.60400956450696,3774.9361478365386,hiphop
1925.3420088876417,2271.91990866095,18.403745021165463,4049.5673076923076,hiphop
1688.7547752990415,2157.0110428912644,18.856731487409878,3512.6451697716348,hiphop
1729.1053295727297,2174.989399625573,19.15969569013172,3675.7177734375,hiphop
1934.47273575932,2192.7027350086064,18.85596624530621,3891.712364783654,hiphop
1866.2205439394215,2243.4486761030416,19.157579575955623,4002.691180889423,hiphop
1705.2099142982436,2164.626841267546,19.309681157175095,3644.163348858173,hiphop
1960.2960703661415,2223.329257899883,18.892792645250307,4080.873272235577,hiphop
1820.0868034346897,2226.4239534463463,18.428710127323665,3867.5289212740386,hiphop
2351.4396702040704,2445.6827267094336,18.06418204469822,4789.895395132212,hiphop
2621.734995144717,2598.330940381492,18.286059852775537,5221.967397836538,hiphop
2254.740481819066,2544.837666086764,17.995574650443817,4715.523024338942,hiphop
2579.0630641800844,2567.7623713154017,17.33427787058853,5243.500600961538,hiphop
2225.6013794119194,2205.0453329761576,18.407589833316624,4112.841796875,hiphop
2116.3148739287612,2510.307445254552,17.877905226938203,4375.878155048077,hiphop
2655.737486330283,2576.1798623804675,17.57511418100264,5327.314453125,hiphop
2426.1826202272046,2544.6783626881543,17.89002289890518,5066.100135216346,hiphop
2608.3671337153455,2572.451088907916,17.71298764797275,5266.9386643629805,hiphop
2657.819432099342,2536.029442256409,17.52672237666107,5238.117300180288,hiphop
3106.3346426479284,2663.998618508747,17.984360485973983,6122.552208533654,hiphop
2888.379545814415,2667.7576196684163,17.983925886359984,5888.834134615385,hiphop
2901.361395577504,2581.142582969518,18.123775101236415,5707.706768329327,hiphop
2800.5205327149115,2535.8123864313816,17.719675322143747,5500.822378305288,hiphop
2279.1594627257564,2325.9036070526954,18.374733920767,4711.878943810096,hiphop
2447.5100479422053,2369.618746176825,18.273628501394192,4812.919358473558,hiphop
2731.309398725531,2577.5506656061275,18.058603786556677,5505.211838942308,hiphop
2476.7430119974333,2432.717198661668,18.13251660963062,4961.912560096154,hiphop
2549.8822168330353,2464.7844294073907,18.729141951711583,5038.76953125,hiphop
2505.8879906011516,2311.3216460574795,18.50154288683261,4863.688025841346,hiphop
2544.3559035177154,2713.6780536260326,18.454202819811876,5590.847731370192,hiphop
2521.607376082611,2436.506839561718,18.747713458206775,5062.3732346754805,hiphop
2679.651442207384,2573.2538900138798,18.69861994574564,5464.464393028846,hiphop
2299.944573968819,2561.9249398652096,19.04150842125486,5180.308931790865,hiphop
2432.4562076496054,2606.361117780417,17.952681242956032,5257.497182992788,hiphop
2456.884985982095,2557.296591634555,18.093254492577994,5259.48486328125,hiphop
2359.536580641587,2599.561743042911,17.908605477131616,5285.32470703125,hiphop
2413.4401596191997,2606.069514896535,18.42735461715925,5342.4705153245195,hiphop
2282.4036568987212,2528.3769055923285,17.980822042246874,5104.197340745192,hiphop
2311.700551595353,2587.36243685413,18.312974219137917,5202.421875,hiphop
2330.347533951345,2789.651719117416,16.89198943141628,5155.877028245192,hiphop
2677.3079322592457,2877.322751612747,17.80819838046699,6020.435133713942,hiphop
2566.0506002961256,2852.7533001280854,17.495673308923877,5575.691669170673,hiphop
2550.3419277474295,2768.276800816122,16.705985656800863,5333.940054086538,hiphop
2347.936018615422,2726.564315854311,16.656952776935146,5052.020733173077,hiphop
2860.7381669906094,2931.2796047555194,17.18971406782042,5997.245530348558,hiphop
2142.356432031683,2721.5628198715517,18.828820066383923,4948.744178185096,hiphop
2223.514254670981,2713.9248279159597,17.473606874633052,4822.4436598557695,hiphop
2195.715974804902,2659.362418038088,16.898082836999752,4790.889235276442,hiphop
2532.921868670449,2737.6794931821473,18.669089413575062,5393.0735426682695,hiphop
2202.923596848168,2365.1014397753524,17.32001510224358,4574.894643930288,hiphop
2471.87182120747,2394.959042191235,18.466746277724155,4983.031663161058,hiphop
1904.4457490720615,2399.990728389401,18.271821465130383,4211.8117112379805,hiphop
2345.9176613194018,2632.323493396941,17.631187997468942,5126.724384014423,hiphop
2042.2721899201117,2441.011173384688,17.737365204627356,4533.7330979567305,hiphop
2271.9107179873004,2559.250988559826,17.393801579949134,4885.635329026442,hiphop
2258.994292546961,2575.3733267362104,17.983562296909096,4979.6360426682695,hiphop
2125.942704503568,2494.182863819144,17.32660521366681,4798.839956430288,hiphop
2312.6626416298645,2485.8226900615587,19.450306753228503,4857.8078049879805,hiphop
2478.3549681458157,2489.5396095730075,17.466298952444042,5162.751089242788,hiphop
3385.9345679946955,3092.7132420895127,17.553859728023333,7136.1863356370195,hiphop
3449.075440302876,3186.593962793253,17.043210483466865,7352.180926983173,hiphop
2817.067013099664,2925.900275841246,17.281945819394316,6180.443396935096,hiphop
2982.7395760610248,3026.24766471714,17.42779054891097,6529.778207632212,hiphop
3133.129770506527,3114.083862377608,17.42054914981629,6859.981595552885,hiphop
3096.635935469578,3051.8189771361676,17.09870736122001,6760.597581129808,hiphop
2856.4178457883318,3006.9051582832467,17.012349499940022,6500.294283353365,hiphop
2963.580064511856,3036.120963580234,16.689048981887655,6648.2936448317305,hiphop
2847.4700631829323,2815.4522056763567,18.94555867180577,6092.157264122596,hiphop
2949.0257766706977,2975.8110690778226,16.98633145600623,6484.972581129808,hiphop
2339.890995283236,2716.6187545284997,16.42564085556291,5378.248760516827,hiphop
2638.0406148929023,2767.6416717933757,16.562962491779977,5898.441256009615,hiphop
2650.3614555510576,2824.701282813039,16.423451218918483,5943.495342548077,hiphop
2588.698224954524,2771.0157562060945,16.50960690119445,5837.817007211538,hiphop
2554.6803056586605,2773.197231720611,16.631095065124516,5803.695162259615,hiphop
2645.687129182624,2788.6460277815495,16.857457143805522,5908.296837439904,hiphop
2451.534539264264,2738.0165544908164,16.57730995726809,5588.777231069712,hiphop
2575.816896254183,2692.373849115446,17.34101565326045,5603.684833233173,hiphop
2403.880681665001,2669.44889604636,17.875457376409717,5279.775766225962,hiphop
2566.0517945587153,2730.710310027864,17.790298519076725,5523.929161658654,hiphop
3151.7044986620826,3091.472687415834,18.000966392480205,6843.997333233173,hiphop
3303.485692947532,3104.156651845002,18.230836135573085,6984.708533653846,hiphop
3168.7303819218478,3117.2675636812346,17.88800181007705,6863.7913161057695,hiphop
3760.762223293502,3162.5830275014714,18.03089399285327,7566.022198016827,hiphop
3263.114294975602,3206.688785006311,17.641815645760836,7206.914625901442,hiphop
3371.1024965822508,3198.8730453071926,18.243815013136647,7340.089205228365,hiphop
3387.790555524795,3078.826121287952,19.108305817925107,7098.42041015625,hiphop
3116.3430789131326,3102.1205653597244,18.12828056828466,6816.583909254808,hiphop
3146.173018582339,3138.408233776404,18.09410246715458,6932.117826021635,hiphop
3287.205415948884,3183.2001929152248,17.784762953542927,7121.692833533654,hiphop
2730.1398439869536,3112.7445778097112,18.033676305299423,6473.626239483173,hiphop
2840.0833023636596,3204.2888897019734,17.754726189246178,6773.1862229567305,hiphop
2458.8737204045883,3087.5162560015456,17.898926749254223,6253.2421875,hiphop
2694.937655372473,3140.6032965495124,18.19645182474007,6569.7802734375,hiphop
2652.2151148705116,3177.42840903499,18.219717283979897,6609.61669921875,hiphop
2504.0293932942577,3063.23560482564,17.788545290703848,5998.819110576923,hiphop
2639.3272215328216,3072.1848590398117,17.422307720200997,6169.759615384615,hiphop
2017.096986146136,2846.674486792641,19.573223310173248,5011.687387319712,hiphop
2554.3254934411457,3048.833882311206,17.670486301335334,5785.474759615385,hiphop
1908.0195456588492,2736.7275583199057,17.483381538956138,4542.5120192307695,hiphop
3307.087535791311,3251.1196353787986,18.38545994955546,7525.7716721754805,hiphop
3156.7026149842327,3391.5336331484596,19.00363752660777,7706.070838341346,hiphop
3451.3040952651277,3386.3346228582363,18.273689588940197,7937.966871995192,hiphop
3271.8998434236487,3308.592395086687,18.602739815500318,7624.741586538462,hiphop
3169.163076908645,3332.8605053698884,18.66823692574864,7634.183067908654,hiphop
3023.111066433794,3323.932751943,18.792231191649673,7564.117337740385,hiphop
3182.820878221173,3299.3835849840384,18.154403319733802,7474.837364783654,hiphop
3307.418993993577,3285.088869060206,18.490857458841596,7507.716909555288,hiphop
3162.3766858918502,3356.3419319198692,18.441637452724272,7633.023587740385,hiphop
2774.1301832281024,2911.764877362483,19.15501688679062,6033.769155649038,hiphop
1716.7595651798126,2603.605138204157,17.701293647031978,3895.439265324519,hiphop
1715.5589602074801,2521.6212187987644,18.014801526687307,3632.4029071514424,hiphop
1759.7042184067627,2586.501430933713,17.50323018648395,3832.992976262019,hiphop
1669.1162768897516,2491.2162811390026,18.690903609908496,3788.76708984375,hiphop
1680.6308531552136,2472.35440722844,18.076520623230564,3732.6151216947114,hiphop
1837.3305445431176,2524.1972313860956,18.379028940453363,4125.76171875,hiphop
1798.1439504894656,2488.1937503994727,18.675305140973453,4074.827411358173,hiphop
1680.1842518284286,2386.349366358837,18.39469610758534,3742.139423076923,hiphop
1916.3405445850824,2503.575299248927,17.884223571789352,4231.522874098558,hiphop
2423.3140985932023,2642.1038755017503,17.61970825054424,4978.4765625,hiphop
2443.20819505436,2963.2382633917114,17.193427101884687,5894.465895432692,hiphop
4125.2794269188435,3077.2165959529693,17.378736737508778,7779.449368990385,hiphop
2468.756353606812,2995.7534165894276,17.339403203473957,5842.869027944712,hiphop
2361.3067480324103,2938.795831975057,17.186829300881595,5665.054462139423,hiphop
2247.1161480454934,2823.645409949757,17.972526103721854,5365.0803786057695,hiphop
2670.753523455853,2877.4886781621517,18.494081070544908,5986.975848858173,hiphop
2389.3948502048165,2867.9019400731167,17.370704464044103,5582.4000901442305,hiphop
2164.7352254079246,2859.761990791774,17.054137128097715,5342.3048753004805,hiphop
2315.4833104748373,2963.655239098064,17.035176323780735,5713.338529146635,hiphop
2441.0048079218323,3046.828222030598,17.11543316607248,6081.721942608173,hiphop
2519.6068925031236,2603.892268616732,17.631085737877118,5550.845665564904,hiphop
2758.12308262519,2681.079163829393,17.522415895990004,5952.688363882212,hiphop
2957.644559792289,2818.113514253955,17.32923867385101,6294.320913461538,hiphop
2642.8797478553015,2660.009548139058,17.698472972791006,5768.331017127404,hiphop
3034.108113247044,2866.5226008038408,18.05873020561726,6445.96435546875,hiphop
2526.72274324961,2667.7469169447854,17.555804135023234,5653.211200420673,hiphop
2994.869924615674,2724.3871308161447,17.51141930146532,6140.606971153846,hiphop
2836.5726788392953,2725.5054341329883,17.33973313192725,6101.184645432692,hiphop
2653.660982023455,2700.7535773076056,17.185319799890994,5826.8019456129805,hiphop
2814.4043741644246,2671.4914763947563,17.26257123895825,5933.888221153846,hiphop
2679.8608359948526,2814.9025089551146,17.453474983889635,5768.8279371995195,hiphop
3385.8666067479717,2899.9252756907913,17.83032392054947,6660.385366586538,hiphop
2943.705140343062,2927.9980656035377,18.02989152312661,6313.6179762620195,hiphop
2824.4268058955995,2754.284559693716,18.220033359856476,5787.379619891827,hiphop
3097.712450040197,2758.1825143706974,17.92713413593283,6115.4296875,hiphop
3599.894979847231,2935.8212479144668,17.668982131952973,6974.356032151442,hiphop
3551.975538608827,2867.3054447107484,17.943067209163758,6834.390211838942,hiphop
2835.730480907475,2873.770145508205,18.581472832342318,6112.696627103365,hiphop
3240.4659673749898,2840.8341113296533,17.963266143349944,6411.676870492788,hiphop
3179.929437008756,2814.6041288448805,17.156386734260362,6289.8486328125,hiphop
2299.3133499361243,2590.295338352399,17.57842430527335,4894.5798903245195,hiphop
2176.018847019101,2610.847697621651,17.44527129259868,4665.996657151442,hiphop
2288.881620025943,2541.7850980474723,17.306900536860322,4784.429274338942,hiphop
2266.9200317760883,2667.518744954285,17.214800407754613,4918.2664137620195,hiphop
2127.29659413999,2579.7992069004345,17.78791179645652,4651.006234975962,hiphop
2502.229867247904,2641.6966444008576,17.199089240125158,5177.161771334135,hiphop
2445.6615343311264,2632.3393151230675,17.561476729321846,5085.06591796875,hiphop
2117.787951561397,2488.7049673775464,17.958196997384388,4540.607158954327,hiphop
2272.440376968455,2675.6711717271933,17.348235052476298,4878.2643479567305,hiphop
2755.858929213424,2833.4294477640346,17.536543571855116,5645.757399338942,hiphop
2725.4846652965857,2688.9630818123874,16.7261321298829,5717.479529747596,hiphop
3068.888378791192,2956.931831516897,16.20127468441848,6590.1539963942305,hiphop
2814.254256354348,2819.065690251208,16.940740251774308,6011.242112379808,hiphop
2628.2597905949333,2743.027800488796,16.813631026932676,5667.6218825120195,hiphop
2608.38076082405,2732.2780227525627,16.786471895111138,5592.0900315504805,hiphop
2724.8511862784726,2688.0832985704938,16.75680829139303,5607.494553786058,hiphop
2745.8797188901663,2747.9370439812255,17.201783185052662,5909.456317608173,hiphop
3396.153544354444,3258.761342032467,18.232643108614322,7610.9934645432695,hiphop
3093.3102146555448,3110.655047215514,17.784236522604314,6995.226675180288,hiphop
4046.0913375012774,3248.980177279896,17.174299936923784,8285.728102463941,hiphop
2299.3133499361243,2590.295338352399,17.57842430527335,4894.5798903245195,hiphop
2176.018847019101,2610.847697621651,17.44527129259868,4665.996657151442,hiphop
2288.881620025943,2541.7850980474723,17.306900536860322,4784.429274338942,hiphop
2266.9200317760883,2667.518744954285,17.214800407754613,4918.2664137620195,hiphop
2127.29659413999,2579.7992069004345,17.78791179645652,4651.006234975962,hiphop
2502.229867247904,2641.6966444008576,17.199089240125158,5177.161771334135,hiphop
2445.6615343311264,2632.3393151230675,17.561476729321846,5085.06591796875,hiphop
2117.787951561397,2488.7049673775464,17.958196997384388,4540.607158954327,hiphop
2272.440376968455,2675.6711717271933,17.348235052476298,4878.2643479567305,hiphop
2755.858929213424,2833.4294477640346,17.536543571855116,5645.757399338942,hiphop
3090.487968561886,2771.3851892348425,17.7030482562045,6111.288686899038,hiphop
3278.2817892447815,2689.3918095077324,17.16682444794748,5963.5377854567305,hiphop
3395.9064459870747,2829.3831098684013,17.141247636310595,6546.259390024038,hiphop
3079.5572379818045,2703.4228819022233,17.624341177967068,5807.256422776442,hiphop
2852.1087824225997,2721.8685742213765,17.591699880699856,5695.5322265625,hiphop
3432.2521408534067,3044.2362792747604,16.8106333163408,7061.7311448317305,hiphop
3226.306417023522,2940.0564929342895,17.521023015252,6498.306603064904,hiphop
3321.5318333587056,2925.3814317032825,17.250571069775596,6594.129356971154,hiphop
3151.436021678646,2877.926797760552,16.687606161924492,6417.639911358173,hiphop
3286.6470758737332,2839.905655049265,16.736624013316394,6412.587890625,hiphop
3506.8380941150717,3058.3516396198925,16.079218565722638,7176.105581430288,hiphop
3363.3887872454234,2945.5344806916446,17.025240255384688,6729.1259765625,hiphop
3188.784144341051,2918.4956815839523,17.894520232554793,6465.758338341346,hiphop
3269.835811882954,2858.5940941488234,17.259908907015568,6409.606370192308,hiphop
3363.592504175491,2920.2433595512657,17.038531480201495,6674.1334885817305,hiphop
3298.5002074985146,2851.310354168609,17.021108391620334,6444.8048753004805,hiphop
3142.6154147031393,2892.1912561321747,17.04249878621115,6434.949293870192,hiphop
3380.6470181751765,3147.1812905305305,17.04876777712471,7278.3054762620195,hiphop
3431.572688328615,3056.186779387812,17.331217696285865,7120.864633413462,hiphop
3791.1030871997227,3316.94560785475,17.065171155337637,8111.309157151442,hiphop
1270.5045287649823,1911.3066501571725,19.65212055247092,2784.160344050481,hiphop
1573.727986722303,1949.9873739778022,19.526228960219775,3479.351524939904,hiphop
1377.7147734110517,1943.5149444996098,19.141663466803752,3062.5184044471152,hiphop
1521.469983887901,2059.765998305584,19.161907739727745,3411.6875751201924,hiphop
1616.4072376917784,2142.347428931923,18.834150541802444,3788.1873497596152,hiphop
1352.5403098599372,1796.7763757585315,19.073848323021533,2924.3746243990386,hiphop
1334.239179946743,1819.5936098375316,19.283276855811785,2938.122746394231,hiphop
1441.177780422049,2018.958516514085,19.60942339127696,3333.9195838341348,hiphop
1716.5556656164922,2099.076058710181,19.96027296821624,4011.718562199519,hiphop
1508.6646562056105,1838.0361535290158,19.006411954392362,3082.063927283654,hiphop
2330.533039486615,2191.539474131472,19.283844026538592,4871.8043870192305,hiphop
1984.8997870329736,2080.240672491244,19.618734583545304,4374.056114783654,hiphop
2288.68105295608,2223.80889493163,19.87179651030376,4887.705829326923,hiphop
2206.3251821100694,2153.565717439763,19.751341220152412,4695.977501502404,hiphop
2204.020167016501,2189.301079596365,19.825843552957572,4732.169846754808,hiphop
2427.5491314311093,2280.1190135618313,19.143638498633596,5110.077561598558,hiphop
2316.7334540628417,2135.385144010615,19.04497495810214,4748.816669170673,hiphop
2308.0374368199014,2143.396968609888,18.984031673291593,4752.046649639423,hiphop
2403.2547218474883,2215.075218954876,19.79320788153256,4971.850961538462,hiphop
2423.1253240262386,2220.1833937579663,19.482018774006054,5028.582669771635,hiphop
2347.7863576443847,2290.167313663639,20.471931991063514,4911.061072716346,hiphop
2169.682424329006,2266.843931017762,20.56187651858086,4701.360802283654,hiphop
2231.5533312426473,2241.26428540865,20.635720087825305,4769.190392127404,hiphop
2445.2302042402202,2352.1087894020825,20.493209173601908,5214.596416766827,hiphop
2342.9456350334144,2308.1547829332453,20.1175984300435,5000.589505709135,hiphop
2377.196253856703,2328.2593078332193,20.725907842684354,5091.857158954327,hiphop
2572.12762659763,2407.5819482349693,20.496178091895555,5479.620455228365,hiphop
2466.622995970851,2351.525192001766,20.20863852452185,5258.573843149038,hiphop
2467.8727084259103,2321.5006343396863,20.798383403066484,5158.527268629808,hiphop
2264.0414921690794,2184.0378379444933,21.200480272833083,4578.455904447115,hiphop
1648.8856108116602,1764.5590689347998,18.7361791144269,3265.096153846154,hiphop
1647.0705090076788,1720.0254770912027,18.98611109819003,3313.1317608173076,hiphop
1817.0516256697122,1782.3710550351154,18.567372704439432,3600.682842548077,hiphop
2447.0407187276983,2136.9883826369446,19.39417432676033,4880.003568209135,hiphop
2409.3371081823357,2111.9153308751147,19.19694530336907,4817.143179086538,hiphop
2348.5118460544413,2070.3279604650784,19.208957716448456,4591.293006310096,hiphop
2327.5719553598256,2029.4339961055343,19.33363945135052,4527.852877103365,hiphop
2332.2500198590556,2085.055352220203,19.30308699674107,4656.389535757212,hiphop
2024.394668451697,2017.9369955650589,18.871802722063332,4193.425668569712,hiphop
1483.968542172693,1670.1863473908898,19.059019483792078,3002.473895733173,hiphop
2590.848628560713,2294.516506181806,20.59508218585538,5325.906512920673,hiphop
2607.6186953937054,2349.9554833165926,20.310936010453933,5430.922288161058,hiphop
2535.113300858291,2418.584076161406,20.83115359496194,5547.698505108173,hiphop
2725.418020714515,2472.054878111549,20.062873467055457,5753.009314903846,hiphop
2517.604987393099,2378.1314334064473,20.295041636438928,5445.7470703125,hiphop
2657.4925963429387,2372.386391704051,19.836015950958828,5509.27001953125,hiphop
2549.7270864804736,2395.6656579686505,20.790643406416393,5485.914776141827,hiphop
2578.707395835797,2405.531331901588,20.323253528741756,5538.671123798077,hiphop
2530.3234052492603,2447.763347485687,20.493958503574525,5593.994891826923,hiphop
2779.757043513588,2403.8061569867996,20.504455511949878,5727.169471153846,hiphop
2054.9385004830397,2258.2162634301058,19.413465454171995,4562.388822115385,hiphop
1931.5770626159197,2085.1066731872475,19.917193410537354,4050.478327824519,hiphop
1940.885421944063,2141.4423831746303,19.460899951554904,4185.143667367788,hiphop
2008.978353425534,2092.148171675173,19.5201485163622,4116.485877403846,hiphop
2019.4489905346634,2088.268855590201,19.78201579968843,4148.205942007212,hiphop
1757.9751455127844,2100.3328345232835,19.738740988993968,3877.3016826923076,hiphop
2330.6061780795008,2308.177841299965,20.683873421084414,4885.055588942308,hiphop
2161.604151344401,2341.705422381924,20.810481619643177,4951.311598557692,hiphop
2368.648744722153,2308.651048406977,19.88002144999091,5080.510817307692,hiphop
2277.7082442214937,2299.965565293702,20.574617119865778,4961.581280048077,hiphop
2424.456154969463,2480.1456827754173,19.185131121263723,5420.486966646635,hiphop
2470.8514141031496,2473.3560022743427,18.85104409819164,5456.844951923077,hiphop
2624.383029623317,2449.257997571133,18.969850204982585,5555.152306189904,hiphop
2386.69154387043,2423.8472891106585,19.328967777596347,5282.508826622596,hiphop
2481.076061957593,2481.3582903862484,19.131032121889493,5483.016075721154,hiphop
2460.5204537504683,2506.51158737076,18.986328402414973,5496.681377704327,hiphop
2570.7954406944045,2522.8662470920576,18.946518851407742,5637.723858173077,hiphop
2376.141284032276,2533.592379875017,19.31697938580511,5471.338454026442,hiphop
2414.319929081627,2538.293825384862,18.99273163583686,5524.34326171875,hiphop
2461.614007857274,2573.0666697142924,19.03365043066259,5633.500037560096,hiphop
2575.5714655938514,2363.7185886502384,20.836244167619483,5445.498610276442,hiphop
