LPC_1,LPC_2,LPC_3,LPC_4,LPC_5,LPC_6,LPC_7,LPC_8,LPC_9,LPC_10,LPC_11,LPC_12,LPC_13,LPC_14,LPC_15,LPC_16,LPC_17,LPC_18,LPC_19,LPC_20,LPC_21,LPC_22,LPC_23,LPC_24,LPC_25,LPC_26,LPC_27,LPC_28,LPC_29,LPC_30,LPC_31,Label
1.0,-2.1531134,1.9113652,-0.83839893,0.20686075,0.032428816,-0.29715967,0.23746921,0.15436566,-0.34686598,0.24132246,-0.16057706,0.08748259,0.02646232,-0.0033066338,-0.12225418,0.015914252,0.1752529,-0.15318048,0.07226635,-0.07375209,0.029016225,0.08783433,-0.07153326,-0.0019238014,-0.02933794,0.14135899,-0.08489049,-0.040779226,0.11065743,-0.06876303,jazz
1.0,-1.9213349,1.1669164,-0.054708276,-0.22329971,0.20606329,-0.18816026,0.0065097813,0.11084957,-0.06333959,0.09448162,-0.17711858,0.12940669,-0.02196291,0.03876166,-0.0956659,0.07029103,-0.010538723,-0.066548094,0.18823057,-0.122021265,-0.030538328,0.021300733,0.014849759,0.0600278,-0.056318842,0.025534134,-0.0037766485,-0.014013015,0.008832172,-0.01693718,jazz
1.0,-1.6873572,0.6923644,0.12029128,-0.2676794,0.23224601,-0.052251335,0.029164473,-0.058451604,0.0011712771,0.12102333,-0.18301916,0.013054531,0.050405096,0.05027902,-0.096406184,0.07226173,0.04391776,-0.13747579,0.19001962,-0.11342193,-0.001083925,-0.03254961,0.0014877176,0.0380833,-0.049290936,0.10930098,0.01661219,-0.14070009,0.101257205,-0.037186217,jazz
1.0,-1.649051,0.54805344,0.24461348,-0.18857843,0.21804595,-0.09571673,-0.068811044,-0.023096265,-0.038388524,0.15104985,-0.059263278,-0.008750061,0.008874128,-0.026099158,-0.09031447,0.13318373,9.544844e-05,-0.08089672,0.13871095,-0.14075664,0.056728974,-0.0137246465,-0.0013411603,0.009353581,-0.039935566,0.044693116,0.054748394,-0.059508253,0.03015831,-0.023388267,jazz
1.0,-1.4234142,0.7733963,-0.20388609,0.0764254,-0.037788108,-0.044472933,-0.06416684,0.05133959,-0.060868528,-0.016243463,0.072459884,-0.041687675,-0.010894207,-0.0036468757,0.107458875,0.04165883,-0.057320643,0.053159367,-0.051538706,0.039681036,0.024220975,-0.04656122,0.01811574,-0.04287252,0.066164926,-0.08932589,0.036217067,0.016147355,-0.020260576,-0.027264604,jazz
1.0,-1.4444402,0.764419,-0.2420328,0.10839357,0.11551451,-0.13237274,-0.026941773,0.070402674,0.05120642,-0.15667243,0.03780447,-0.020213962,0.08960342,-0.009327808,0.14353096,-0.16534539,0.07982209,-0.039909195,-0.00461483,0.026900008,0.032281034,-0.030645406,-0.03169171,0.05935829,0.0054287263,-0.10923415,0.06356038,0.040337056,-0.055340767,0.06476927,jazz
1.0,-1.3791649,0.65313745,-0.19022423,0.12949541,0.052524127,-0.21374603,0.091734774,0.01214213,0.06694301,-0.12012598,-0.06660203,0.05111837,0.06596054,-0.018922666,0.15796791,-0.10675979,-0.0017044246,-0.034616556,0.00693852,0.008580422,0.047122784,-0.07585045,0.02121171,-0.029455343,0.09649639,-0.17440845,0.07462228,0.04413896,-0.056156497,0.07058446,jazz
1.0,-1.4970789,0.80547446,-0.18972667,0.011989479,0.13450226,-0.23328146,0.017201036,0.05448311,-0.030423254,0.023503833,-0.072539054,0.07045913,-0.015078738,-0.052084006,0.15035194,-0.06640634,0.0049419133,-0.024246965,0.074303575,-0.091862336,0.14154436,-0.14816925,0.008912786,0.08533546,-0.08953099,0.0040058326,0.045004364,-0.035613187,0.019075345,-0.014859132,jazz
1.0,-1.4575012,0.6856428,0.0034828475,-0.10245625,0.021303423,-0.14326222,0.06499932,-0.033261787,0.030325986,0.052297916,-0.08246645,0.06712594,-0.043030135,0.00982939,0.025329867,0.049761236,-0.072628796,0.0011597786,0.073756024,-0.060575217,0.04690962,-0.012782201,-0.056747895,0.07279567,-0.044416387,0.003407499,0.004207406,0.014334334,-0.016354859,-0.036859438,jazz
1.0,-1.2382227,0.4006932,0.013958119,0.005784153,0.025060397,-0.15634406,0.0018230334,-0.057658236,0.082061164,0.09725504,-0.107692406,-0.00041385612,0.007059938,-0.0049406085,0.0588231,0.028238565,-0.032835774,-0.049659774,0.058617536,0.0087665785,0.00628655,-0.018372895,-0.07108249,0.12057013,-0.06870932,-0.013106907,0.042290784,-0.03702281,0.0072181504,-0.026799407,jazz
1.0,-1.2369337,0.416591,-0.016275935,0.08305983,-0.08497064,-0.10078553,0.02896996,-0.056170367,0.06324033,0.06895313,-0.099430226,0.039684422,-0.02252303,-0.0021269587,0.012326341,0.050676707,-0.03148839,-0.04600123,0.077047676,-0.001916135,0.0038012106,-0.012398924,-0.04895655,0.093423285,-0.055936463,0.010588821,-0.013762514,0.031577904,-0.008324575,-0.035565287,jazz
1.0,-1.2052954,0.39314753,-0.01506992,0.05273454,-0.01651641,-0.05075551,-0.06842203,0.05574188,-0.057898853,0.065237,-0.0726956,0.023158234,0.022223733,-0.04680704,0.109915346,0.046560027,-0.07003588,-0.010389986,0.0127638765,-0.009298287,0.021402085,-0.0072316574,-0.056087706,0.06465585,-0.0016248587,-0.025321335,-0.005344159,0.021004489,0.014746133,-0.04024022,jazz
1.0,-1.2852935,0.47299087,-0.06418693,0.04497184,0.12730603,-0.09887762,-0.045823976,0.067043126,-0.058307707,-0.05809903,0.051625732,-0.018944908,0.06523997,-0.035695,0.11062068,-0.039621044,-0.024473421,-0.018323116,-0.017318858,0.07410223,0.06566462,-0.14082688,0.031421643,0.010902455,0.08779994,-0.12076336,-0.008904165,0.10408331,-0.06647956,0.041185472,jazz
1.0,-1.1723518,0.35218707,-0.05950669,0.075845376,0.057766274,-0.14071815,0.026467333,-0.011449641,-0.005749872,0.011932634,-0.017477222,-0.042788997,0.023081869,0.030316453,0.06552066,-0.002920737,0.036335617,-0.10915036,0.03868112,0.013630172,0.027476845,-0.07522944,0.039142728,0.00023126206,0.009693774,-0.051923826,0.027184485,0.015773658,-0.001354405,0.0035504566,jazz
1.0,-1.8495644,1.5070822,-0.64352936,0.06675847,0.06743514,-0.18944979,-0.024753237,0.19787873,-0.13379033,0.10500109,-0.062156178,0.07311686,0.026454512,-0.009465706,-0.1345054,0.2035454,-0.13087018,-0.04802652,0.17107464,-0.16308527,0.14302342,-0.06604663,0.031851236,-0.027479066,0.016559154,0.028405435,-0.028153777,-0.0853384,0.13313949,-0.097827494,jazz
1.0,-1.4677595,0.6392672,0.008937864,-0.03721314,-0.11113389,-0.10253038,-0.0060701524,0.09752397,0.009249259,0.028905656,0.072738476,-0.044460908,-0.015508522,0.014059517,-0.113696545,0.16695589,-0.10771217,-0.092225544,0.09102546,0.05532541,0.046087004,-0.06284403,-0.01122675,0.016075358,0.008741099,-0.030056795,0.025304332,-0.014729356,-0.040253833,0.040010765,jazz
1.0,-1.4639314,0.7219811,-0.02887807,-0.08945346,-0.09724809,-0.02309935,-0.010776584,-0.022786396,0.11744498,-0.031107739,0.01936639,0.0090652015,0.09015602,-0.092835255,0.048821904,0.019227348,-0.032841615,-0.00391209,0.059958857,-0.04298377,0.0381691,-0.02523359,0.0015617084,-0.007961638,-0.012023098,-0.013580214,0.004398818,0.025177494,-0.0085853785,-0.018285112,jazz
1.0,-1.6101807,0.83708924,-0.038719,-0.016909715,-0.15169822,-0.042641647,-0.040174518,0.071582966,0.060585495,0.048517283,-0.07051404,-0.020590778,0.06823693,0.036885858,-0.12352992,0.118172,-0.05584365,-0.049759533,0.06753038,0.036883753,0.005666763,-0.045521583,-0.016467331,0.035485554,0.0063376976,0.011303642,-0.020696647,-0.055933606,0.107202,-0.067679815,jazz
1.0,-1.4983355,0.7772335,-0.06468421,-0.109976,-0.021085724,-0.08241857,-0.013495026,0.0076155965,0.1102373,-0.061596937,0.0061273426,0.028598158,0.11711633,-0.14796743,0.07086601,0.05960036,-0.046986625,0.0022009057,0.043261863,0.025367962,-0.040414806,-0.0015939684,-0.009609465,-0.012577174,-0.01664504,-0.0050402214,0.010905217,-0.02104473,0.020059507,-0.0038162791,jazz
1.0,-1.4910692,0.7211085,0.014195262,-0.12298781,-0.018527994,-0.0936658,0.080555804,0.022794196,-0.0152533455,0.035136625,-0.016695881,0.00039622467,0.048347466,-0.032424726,0.001548944,0.051278867,0.030775083,-0.09529165,0.08922079,0.02467394,0.016478742,-0.08879265,0.03235751,-0.021513084,0.0057369936,-0.015294267,0.021873908,-0.009598611,0.008544368,-0.006676417,jazz
1.0,-1.5073272,0.7457697,0.07458131,-0.2360231,-0.0061274697,-0.012365229,-0.014810871,0.040294256,0.024560938,0.006752652,-0.04637158,0.03734702,0.096258715,-0.10642121,0.025823297,0.09113951,-0.043742865,-0.013063425,0.04932755,0.027876146,0.023907315,-0.064357504,0.005652061,-0.010300405,-0.019416833,0.013447071,-0.0066709253,-0.043312438,0.096033104,-0.057668064,jazz
1.0,-1.5105432,0.77120656,-0.0034338718,-0.14618187,0.0631124,-0.16623634,0.056421865,0.0824891,-0.03976982,0.08257194,-0.040156905,-0.11025123,0.13178475,0.016061213,-0.079857215,0.10164815,-0.051448446,0.009549988,0.015045522,0.048215672,-0.025103582,-0.034663435,0.010689395,-0.0046113776,0.037388697,-0.051218558,0.050516147,-0.070845544,0.0980805,-0.08265657,jazz
1.0,-1.4313533,0.6011615,-0.0126328,0.022554478,-0.19651693,0.015633896,0.037567392,-0.049720075,0.102642074,0.019014949,-0.0571889,0.0005642357,0.06741853,-0.00049957633,-0.09609219,0.11140459,-0.03568889,-0.0027752458,0.024642384,0.02218996,-0.0005759932,-0.0473019,0.022030119,-0.033458356,0.0034714986,-0.004984012,-0.010070638,0.017493093,0.022783687,-0.033483554,jazz
1.0,-1.3954676,0.60649776,0.073908575,-0.14264423,-0.030086903,-0.0056682406,0.04939634,0.01099568,0.0026404678,0.06036137,-0.12786736,0.07844685,-0.062910505,0.045791462,-0.00555027,0.03825498,0.018430743,-0.053129084,0.080698475,0.0009558608,-0.03426544,-0.005023514,0.007574804,-0.0244389,0.0269966,-0.023431364,0.049841575,-0.060797438,0.027479429,-0.04616704,jazz
1.0,-1.3797262,0.6518887,-0.04185321,-0.16970073,0.09914463,-0.11260285,0.0036888921,0.050140537,-0.0585594,0.08339797,-0.05277804,-0.018329365,0.06019048,-0.055429656,0.019980384,0.0015589648,-0.066036135,0.08105359,-0.04173301,0.015474871,0.011702512,-0.022031864,0.005535975,0.030010283,-0.0061114104,-0.021563314,0.016143998,-0.031219091,0.059911303,-0.050484437,jazz
1.0,-1.1309541,0.28397498,0.08658045,-0.19542052,0.06324462,-0.048005793,-0.0892553,0.10455964,-0.047681723,0.052166287,-0.029795792,-0.0073159235,0.03312929,-0.053327907,0.030928606,-0.007477779,-0.037339848,0.062009934,-0.040648192,0.067221016,-0.0439327,-0.018351428,0.022823494,-0.0036838555,0.000572853,-0.025590435,0.006047367,0.005647458,0.011106909,-0.008639908,jazz
1.0,-1.2766298,0.47880322,0.048786055,-0.18849617,0.09714646,-0.11431635,-0.02500145,0.09776766,-0.10657812,0.07972943,-0.029312614,-0.040234163,0.07698549,-0.06900013,0.019327136,0.052668683,-0.11400591,0.10814068,-0.027412238,-0.0049743988,0.025049673,-0.047708668,0.009422769,0.029566579,0.009136442,-0.05292069,0.0030612822,0.016718851,0.038711637,-0.04372174,jazz
1.0,-1.3058261,0.6476227,-0.0970392,-0.13839386,0.067462504,-0.12144567,0.033739645,0.038837004,-0.07452496,0.089945406,-0.0067843064,-0.054614495,0.04985922,-0.048243552,0.006429353,0.04388886,-0.1290004,0.084772855,0.0135845225,-0.03147593,0.0136685595,0.018210083,0.008298203,0.015694916,0.005261725,-0.030176502,0.011690383,-0.042318314,0.0041215383,0.0012944922,jazz
1.0,-1.1954534,0.32400128,0.1271096,-0.1877705,0.05699328,-0.105162635,0.006340868,0.059969466,-0.080029175,0.049444817,-0.01072001,-0.0442892,0.039178785,-0.06947884,0.037536334,0.050929658,-0.10370627,0.089364916,0.03133669,-0.011578592,-0.008275402,-0.004361767,0.022493124,0.00060150377,-0.025517473,0.01750746,0.007510352,-0.051577326,0.034798205,-0.019121645,jazz
1.0,-0.94990754,-0.05375751,0.1607716,-0.25073296,0.06674039,0.024397012,-0.11856175,0.114688426,0.012924733,0.009265627,0.11994815,-0.06711808,-0.07350873,0.007110269,0.046670303,-0.018576631,-0.101625346,0.06268196,0.06437635,0.03278156,-0.014736762,-0.03288677,-0.015184663,0.0020750882,-0.006730034,-0.035740897,-0.013306533,0.0061009573,0.008443512,0.03816189,jazz
1.0,-1.1093826,0.44399515,-0.016130524,-0.3038316,0.08108656,-0.07317939,-0.05246226,0.09601684,-0.101534896,0.067010134,0.04301881,-0.04849347,0.03647919,-0.010637803,-0.04051311,-0.006489685,0.0012181075,0.055190336,-0.05428561,0.0026886538,0.018453632,0.016101625,0.012525914,-0.008977003,-0.019880619,0.025369644,0.013512173,-0.040448863,0.059511684,-0.036683496,jazz
1.0,-1.2873605,0.5459133,-0.014723736,-0.14109628,0.02239453,-0.118084855,0.062089298,0.031281795,-0.10395616,0.11425399,-0.043221865,-0.061951794,0.086036675,-0.06718273,0.0246333,0.023417098,-0.07514591,0.038345814,0.04880597,-0.03166749,0.024131255,0.019368958,-0.010418638,0.015930824,-0.02148437,-0.0008228341,-0.029485568,-0.011628587,0.026164629,-0.0092806425,jazz
1.0,-1.3387436,0.42522907,0.12661226,-0.1834359,0.06946413,-0.087105446,0.02233507,0.13378157,-0.14112559,0.089530006,0.0034981312,-0.058637477,0.037698515,-0.045319553,0.022895033,-0.010347832,-0.06329447,0.05932268,-0.012243213,0.00027646963,-0.024523403,0.0030848586,-0.0009876093,0.036529314,-0.047874887,0.0026412068,0.031650007,-0.052445907,0.038447738,0.009085553,jazz
1.0,-1.3379307,0.50554293,0.036600515,-0.1571138,0.062496293,-0.15786493,0.09249304,0.03148544,-0.095518224,0.11117471,-0.03128469,-0.04418968,0.054490753,-0.04854096,0.035619043,0.043442488,-0.108379826,0.09539303,-0.002107973,-0.006559489,-0.004097165,-0.01413382,0.029464303,-0.008581757,-0.0154869,-0.019938085,0.0007732223,0.016053446,-0.016277589,-0.0055482527,jazz
1.0,-1.0394685,0.31023896,0.056264065,-0.20292434,0.063799635,-0.08537913,-0.067224175,0.090033956,-0.04795733,0.008004736,0.058755156,-0.031791095,-0.020303365,0.01100571,-0.019637123,0.003902839,-0.011116839,-0.007133064,0.008427292,0.0025214269,0.021528717,-0.013907581,-0.01475639,0.010179257,-0.014460703,0.011014495,0.007688805,-0.02353668,0.04689245,-0.021045,jazz
1.0,-1.0483876,0.35182616,0.014168005,-0.18460806,0.07010765,-0.11182123,-0.03334608,0.07089856,-0.037985384,0.00029884622,0.045785,-0.014666387,-0.03115579,0.005794879,-0.026540311,0.0033214006,-0.008718189,-0.0012981076,0.0027272124,0.0061527085,0.0147174215,0.009925545,-0.020414554,0.0029144185,-0.047434058,0.08568764,-0.049078286,-0.089207776,0.14478935,-0.034442466,jazz
1.0,-1.0921236,0.4252927,-0.04942848,-0.18193501,0.09640774,-0.14184155,-0.009748403,0.076749355,-0.024748387,0.015442431,0.049821366,-0.024360646,-0.0060636075,0.0007274777,-0.029166218,0.012115955,-0.015856504,-0.019634547,0.0069797067,0.0004677872,0.015851347,-0.034570925,0.003204595,0.0044784523,-0.061375268,0.025881646,0.0006176147,0.022929227,0.0012266152,0.03675315,jazz
1.0,-1.227265,0.4824038,0.0004842174,-0.16807964,0.08091003,-0.12788548,0.026158085,0.07952608,-0.07395149,0.02285018,0.045673776,-0.060565174,0.04379361,-0.02865915,-0.028728373,0.030607123,-0.018799106,-0.018914796,0.028028384,-0.0028609717,0.013235512,0.00835296,-0.0615453,-0.0024512873,0.02298788,0.0031303575,-0.006819494,-0.013474104,0.026964888,0.0075961943,jazz
1.0,-1.1539236,0.4092825,0.021573773,-0.17063104,0.049020465,-0.091692716,0.004297104,0.055032495,-0.0498512,0.038931977,0.026042515,-0.039880507,0.019944869,-0.01911621,-0.049638797,0.041972443,-0.02725736,0.0024281908,0.012759767,-0.008081713,0.025479728,-0.007488881,-0.025367614,0.0014578807,-0.026285527,0.048841313,-0.040649973,0.005219124,0.029251609,0.003951634,jazz
1.0,-1.1816674,0.4484884,-0.021271495,-0.108269736,0.033388242,-0.11423462,0.06739789,0.035692837,-0.076412074,0.06265484,0.0069310055,-0.017918952,0.02357653,-0.046055093,-0.004814115,0.03506264,-0.07143719,0.018337512,-0.02068187,-0.02132785,0.030447152,-0.03777875,-0.019705959,0.04227486,-0.017220555,0.0083435895,0.033152014,-0.04271678,0.030664835,0.0160443,jazz
1.0,-1.1139976,0.42661417,-0.014029509,-0.18538342,0.114952065,-0.11502218,0.055519726,0.06393201,-0.089876816,0.045136034,0.012106307,-0.03853578,0.017238934,-0.027013795,-0.012421712,0.024928998,-0.0604131,0.055999916,-0.08696894,0.0026930538,0.006984757,-0.046478324,0.0338181,-0.018626772,-0.019296737,0.030549686,0.0053165085,-0.008447234,0.046069697,-0.00039910834,jazz
1.0,-1.086558,0.39279422,0.06239806,-0.19446662,0.100653596,-0.13994025,-0.015254371,0.040855248,-0.06507877,-0.0005797124,0.028599458,-0.05818993,-0.0051842816,0.023713008,-0.01758601,0.025479365,-0.033039447,-0.019300623,0.0006167197,0.00017280203,-0.005631306,-0.022497922,0.014868974,0.021416642,0.0022550425,-0.0019952166,0.036302265,-0.013066676,0.0099435765,0.005648871,jazz
1.0,-1.2964218,0.5407989,0.075912856,-0.14604281,-0.0139470305,-0.055456445,0.013617912,-0.019872863,-0.061729256,0.15070727,-0.1300196,-0.056728344,0.14457904,-0.081771865,-0.011229204,0.079720885,-0.077565506,0.04443296,-0.006091619,-0.06081201,0.046660155,-0.027138464,0.018251525,0.0028867328,-0.06473299,0.04706827,0.022628846,-0.026915196,0.020194592,-0.003661979,jazz
1.0,-1.0661807,0.2310148,0.19551887,-0.24286303,0.019897109,-0.08619011,-0.025383878,0.06759772,-0.06961186,0.02892476,0.02578018,-0.07851411,0.041493233,0.026675405,-0.03973067,0.057684693,-0.054650366,0.025128527,-0.01329544,-0.03644816,0.013866924,-0.025774643,0.0058170995,0.042772315,-0.010501953,0.0066797803,0.0124202715,-0.026014457,0.035034515,-0.0023114418,jazz
1.0,-0.18350895,-0.4572257,-0.22089598,-0.11977343,-0.045036133,-0.044864498,-0.018688776,-0.013621759,0.0061769197,0.03305665,0.02560436,0.036949877,0.019341623,0.015048872,-0.013302103,-0.03602644,-0.0073153875,0.018288951,-0.0048706494,0.0032188469,0.01672104,-0.018878592,0.0019202568,0.027088834,0.045959674,0.06184631,0.0068325712,-0.043407958,-0.03222132,-0.023462763,jazz
1.0,-0.13342243,-0.58968335,-0.29220715,-0.059360135,0.03994255,0.03609997,-0.0084745595,-0.024784964,-0.0051705134,0.006048397,0.0030200076,0.02326564,0.029180286,0.0513341,-0.027602872,-0.050303675,0.0152789755,0.06649382,0.0059491503,-0.023715204,0.0077628354,-0.024917893,-0.016100142,0.02972806,0.04029965,-0.005149345,0.0046745306,-0.0843823,-0.007406532,0.033280395,jazz
1.0,0.018843511,-0.50699615,-0.3185874,-0.1985578,-0.07908634,-0.014535549,0.002134172,-0.016779995,0.032668687,0.05617126,0.005488413,0.01796274,0.008987743,0.024188232,0.000598181,-0.020179333,-0.043715205,0.027483547,0.030943733,-0.01633658,0.013259971,-0.013145721,-0.039565064,0.021308824,0.085644834,0.08557954,0.007176361,-0.059635676,-0.052034445,-0.015788447,jazz
1.0,-0.09831246,-0.53862935,-0.30476636,-0.10358235,-0.02187551,-0.02108706,0.028058583,0.021542938,0.007408416,0.036391594,-0.0040434413,-0.0048904354,-0.0072298106,0.015981156,0.006889452,-0.031231645,-0.021056155,0.061606508,0.0335161,-0.0119314995,0.009883043,-0.0341645,-0.019947834,0.01995375,0.055589322,0.059505012,0.013237895,-0.053769626,-0.04290741,-0.013912976,jazz
1.0,-0.3325112,-0.61836064,-0.1802769,0.075985834,0.09999398,0.029728647,0.0025915196,-0.05136152,-0.0044014184,0.024146294,0.027962154,0.038629375,-0.0038309717,0.037433106,-0.016251478,-0.047636326,-0.056156978,0.012575945,-0.009536976,0.011980806,0.039713144,0.004221711,0.003885497,0.012204114,0.014586135,0.0059205387,-0.084951416,-0.08883297,0.008200161,0.078268155,jazz
1.0,-0.23562035,-0.6274842,-0.22807543,0.006959398,0.067076705,0.032947212,0.03924908,-0.025500793,-0.013172854,0.030586777,0.001048639,0.009104993,-0.066374406,0.016659865,0.009160257,-0.01987766,-0.017293587,0.03188576,0.04641357,-0.00685266,0.018558973,-0.04151413,-0.036411833,0.027709091,0.035239592,0.03625018,-0.0002817642,-0.08891215,-0.00052927714,0.03952064,jazz
1.0,-0.41114947,-0.37123603,-0.10514399,-0.13210543,-0.016555628,0.0848943,0.07834357,0.033545464,-0.05223083,0.026005615,0.015885064,0.05099914,-0.029813852,-0.03895728,-0.12296336,-0.08059332,0.021473331,0.040847704,0.01800553,0.0045357416,0.0725762,0.024706064,0.027881037,-0.0005670334,0.002104658,0.0154690575,-0.031597357,-0.020735303,-0.011819355,-0.042234454,jazz
1.0,-0.5224823,-0.57648426,0.023073068,0.1281148,0.07087003,0.033018682,-0.015017624,-0.02940228,-0.013374894,0.0027845793,-0.02944348,-0.008714165,-0.029944602,0.02221373,0.023434522,-0.030111892,-0.044722095,0.041912835,-0.015065165,0.013318331,-0.005660767,-0.05051927,0.007144143,0.027016556,0.02602849,0.04688908,-0.018712096,-0.049050704,0.038579635,-0.013658062,jazz
1.0,-0.66660184,-0.3283261,0.09162321,-0.012355422,0.031710528,0.07120878,0.038945217,-0.07286001,-0.023346595,-0.07228228,-0.022001877,0.045311596,0.011044368,-0.022111336,-0.0462776,0.01168492,-0.012720444,0.015648773,-0.025128301,-0.046316758,0.027181912,0.009186259,-0.009988211,-0.009124059,0.030838098,0.054343585,0.017626828,-0.0062536728,0.030304665,-0.053083092,jazz
1.0,-0.6235039,-0.6007162,0.06297308,0.20982751,0.10624645,0.047002297,-0.022804705,-0.045395494,-0.04550201,0.015752222,0.0040638186,0.005606784,-0.01781382,0.033692714,-0.07859119,-0.029878655,0.005302849,0.03441034,0.02238274,-0.04621945,0.0046754396,-0.0663819,-0.010800336,0.016129175,0.030479606,0.033804677,0.030552652,-0.0080767125,0.048718903,-0.051734135,jazz
1.0,-0.32714432,-0.34452745,-0.040981457,-0.035270914,-0.061680134,0.0031515304,-0.0063171773,-0.005361986,0.009056624,-0.005679788,-0.028575988,0.021877976,0.01718403,-0.011736713,-0.031869322,-0.06479814,0.03993224,0.032362066,-0.02147896,0.0063291276,0.022536632,0.00031476418,0.017658768,-0.036833167,0.020916944,0.027431829,0.00015626103,-0.029187204,-0.010064066,-0.0014514348,jazz
1.0,-0.43919072,-0.3420763,-0.010200128,-0.0066495636,-0.06356276,0.028273063,-0.02168935,-0.034806408,0.021780325,0.00012490561,-0.026136773,0.027015314,0.002491925,-0.0018946505,-0.013035281,-0.051583108,0.043108802,0.0112176,-0.028562153,0.008893227,0.03792593,0.029160138,-0.0010565749,-0.026998961,-0.00068549765,0.043391116,-0.010075304,-0.039971642,-0.0081239,0.013194623,jazz
1.0,-0.107788876,-0.42641166,-0.17264555,-0.08089315,-0.0694911,0.0026355328,0.012842776,0.01374034,0.012676669,-0.029449377,-0.033292122,0.0023525464,0.025130024,0.03610905,-0.04799738,-0.10354268,0.002600772,0.013579627,-0.009872854,0.0074536945,0.049804628,0.031125946,0.0020344793,-0.029368589,-0.022755032,0.0234075,0.068433344,-0.029433586,-0.034192152,0.026200594,jazz
1.0,-0.06185123,-0.5104507,-0.2612624,-0.039578754,0.03413675,0.012246193,0.008604942,-0.005414506,-0.0322939,-0.023023512,-0.021228166,0.0137550095,0.013965636,0.029292934,-0.025933612,-0.08830213,0.021444816,0.03578113,-0.0059308554,-0.031944398,0.01501239,0.020625487,0.034939587,-0.016102338,0.028820502,0.035075374,0.02290331,-0.049263418,-0.0429767,0.0064620893,jazz
1.0,-0.14716172,-0.40949526,-0.122884646,-0.030963931,-0.053788844,0.002938298,0.0023673782,-0.028012743,-0.0053469334,-0.029675156,-0.03148438,0.03471587,0.022942005,0.02052759,-0.029218791,-0.10492751,0.013069509,0.016991002,-0.0005236359,0.011173022,0.03319689,-0.005971333,-0.0009899855,-0.008396845,0.0010312157,0.056301102,0.05008205,-0.023051614,-0.050022494,-0.009610394,jazz
1.0,-0.49638772,-0.33873564,0.086166374,-0.009389415,-0.097738326,0.033320017,-0.0016297081,-0.04710547,-0.028790696,-0.01360214,0.03159647,0.026915383,-0.036965776,0.006590168,0.0014784739,-0.046649955,0.04884929,0.013521901,-0.02009251,0.021159979,0.018614696,-0.016877932,-0.004264697,0.017963404,0.016880479,0.009266235,-0.0021312302,-0.052509952,0.00975646,-0.011670632,jazz
1.0,-0.95661134,0.029670652,0.22190823,-0.1848557,0.00917472,0.018834697,0.011457302,-0.054891337,0.026213706,-0.028861267,0.039647724,0.0049156863,-0.09454575,0.07562598,-0.049320526,0.009317858,0.008467238,0.01157233,-0.017682262,-0.007475813,0.08150178,-0.09056544,0.060311705,-0.0030084173,0.024635222,-0.035397798,0.016011212,-0.0112713,0.03732936,-0.075236306,jazz
1.0,-0.91003186,0.07904397,0.09466349,-0.14464538,0.019066248,0.033643354,-0.041913014,-0.029746203,0.00092816073,0.0025560893,0.030705914,0.004441579,-0.07474441,0.047159307,-0.039721224,0.0075103203,-0.0023366641,0.0063748327,0.011738082,-0.025207227,0.06133858,-0.06173492,0.039828956,-0.00047552382,0.043634955,-0.026802704,0.0021534227,-0.0014664792,0.00250463,-0.034286883,jazz
1.0,-0.74193174,-0.11353482,0.1192761,-0.10706896,-0.019786205,0.037011802,-0.039793525,-0.011635227,-0.0008408176,-0.00024120841,0.01953551,0.0038195113,-0.055091463,0.030742662,-0.021846432,-0.027557865,0.03291305,0.007715569,-0.017547762,0.023974182,0.030576555,-0.048299413,0.016471192,0.013451588,0.012517376,-0.011091298,0.026157279,-0.026517577,0.00993997,-0.018360402,jazz
1.0,-0.18013492,-0.6332425,-0.30708817,-0.032822117,0.039680637,0.04786787,0.048421487,-0.0033073134,0.00783407,0.031041903,0.05060403,0.008108275,-0.034114294,0.021442335,-0.012238393,-0.07316161,0.0012974825,0.049859926,0.04123711,0.0030264151,0.015061842,-0.02149614,-0.0301994,-0.027241617,0.004043871,0.033984676,-0.0017923489,-0.04985343,-0.020662691,0.061664093,jazz
1.0,-0.5505327,-0.056168232,-0.2805695,-0.18099505,-0.018015249,0.010637683,0.07298604,0.08672138,0.005077999,-0.0056615192,-0.01517863,0.03655279,0.008665147,0.029318076,-0.01141247,-0.058994833,-0.050648987,0.012491737,0.048427146,0.07406497,0.025056982,-0.006071236,-0.039785642,-0.07474236,0.014898078,0.018549684,0.007844916,0.03236663,-0.026688904,-0.044745095,jazz
1.0,-0.516215,-0.025954967,-0.27722654,-0.21400984,-0.05952785,-0.005652825,0.042631075,0.08140166,0.012449392,0.023941033,-0.020549025,0.0329941,0.0072900243,0.03165928,0.0065457216,-0.050059058,-0.055061046,0.003157504,0.038305074,0.0838249,0.012567195,-0.012425237,-0.05703489,-0.0675272,0.016774679,0.022322139,0.015038735,0.042613547,-0.018356415,-0.026378654,jazz
1.0,-0.53450966,0.0146867875,-0.29364753,-0.19253434,-0.047249634,-0.018823413,0.04666405,0.065664485,0.0066869254,0.031282097,-0.019763405,0.03310025,0.019179868,0.020995075,-0.008363323,-0.07926976,-0.054768972,-0.014039733,0.06472793,0.06997064,0.043383356,0.009102514,-0.03701633,-0.10216271,0.010862787,0.04641091,0.02346606,0.04481536,-0.017495904,-0.07111391,jazz
